claim_id,label,oc_source_id,layer_index,margin_evidence_only,margin_after_anchor,margin_final_prefix,margin_shift
015be3d8662ca93c5c0bab0b::0,com,51deb360-a379-57e5-93b9-e21d4b4a8ba9,63,0.143783125878029,0.0244829584420193,0.0548887118407742,-0.0888944140372547
05708c73dfad0a3f4781563a::0,com,8f59e6cd-369c-5f0a-8714-c3488b0e8079,63,0.3666238533320599,0.3583551751141713,0.4080152695776745,0.0413914162456146
03d2b60423371ca98d1a99bc::1,com,232f5934-8901-599f-aa2c-1dfceae9e3cc,63,0.3535885414566359,0.3756777895970811,0.2560103825351753,-0.0975781589214606
03d2b60423371ca98d1a99bc::2,com,b31ee48b-15c6-5325-aab2-1a53aa250ef0,63,0.3725954904594383,0.4172683194836735,0.2477233497631735,-0.1248721406962647
03d2b60423371ca98d1a99bc::3,com,5f798907-42b7-504e-b757-069165a91301,63,0.352526534884128,0.3915444159958591,0.2281667577237618,-0.1243597771603662
0980045acad692ba2a8996db::1,com,ce80f82e-c22c-5ddb-b0a2-20d2db6f2570,63,0.9370196432335492,0.9662906347506252,1.0644289049210365,0.127409261687487
0980045acad692ba2a8996db::2,com,749bd7c1-5d37-5c7d-9683-111bdcb98790,63,0.9204651262432776,0.9812543221346012,1.0435838458364028,0.1231187195931251
0f1dd768a428334842bfec50::0,com,27319b03-dd72-5b56-86ec-a54f1a8c5940,63,0.2637307161807544,0.2609148858135705,0.089443156751266,-0.1742875594294883
1d509edaa223f304f5ee3b9f::0,com,82974eae-1ad3-56da-a668-46425791893a,63,0.2046896062762976,0.204334744013746,0.1701897909528177,-0.0344998153234799
1d509edaa223f304f5ee3b9f::1,com,82974eae-1ad3-56da-a668-46425791893a,63,-0.1124114093240559,-0.0638944399398748,-0.1719204741283388,-0.0595090648042829
1bc55cd8f6d690799f8c4047::1,com,0b6932b0-c240-59a9-a38f-86d736183514,63,0.0571061937122487,0.0805858614195396,0.0885566250705368,0.031450431358288
1d64d81dcd56c92b92cf34ad::0,com,83cae5e9-a205-563e-a067-2d0571f591b7,63,0.0421540975445191,0.0612970458479969,0.0169404889041386,-0.0252136086403804
1e1a1711a9e429a5c0a74eec::0,com,ccd7836a-ef6f-5d7a-9e37-929fca8fe93c,63,0.2551242111009769,0.2686756998635684,0.3389114424862096,0.0837872313852327
1fc3739dc0cf84ab7935fd38::1,com,da9a4eb5-f7c2-5f73-aa68-441cbc570cc8,63,-0.1631829600841188,0.0343815889425681,0.0271782634010615,0.1903612234851804
26fa750dccd4c284472ecb48::1,com,8f5ae692-f16a-5f4a-bc76-6cc029f2d434,63,0.1539598072906939,0.2365764912469684,0.1330700075184417,-0.0208897997722521
29183d163063354c6c818147::2,com,d8f6cd9f-17f5-59c1-949a-7012080bd64e,63,0.3153810089181347,0.5233733967109779,0.4805339847523528,0.165152975834218
29183d163063354c6c818147::3,com,71706e87-4a0d-5fdc-91af-ddcb0cbc261c,63,0.3463646514874217,0.5446005550031966,0.4493505608662833,0.1029859093788616
3842f39935a34d58b55be97d::0,com,7334d97d-ac74-5b05-a0f3-25bdac64ace6,63,0.0371264527508045,-0.0188820675084259,-0.0939346865924803,-0.1310611393432849
3813f972b07ceee5031bb452::1,com,72f1e20c-185a-5c0e-a3ff-e8ecb92e1879,63,-0.075757348706579,-0.0744164897747652,0.0966876425659787,0.1724449912725577
3813f972b07ceee5031bb452::2,com,b7597457-67f0-5d5d-bdbf-c863220ae50c,63,-0.0338889746494682,-0.0213486862039912,0.0490146234652162,0.0829035981146845
3813f972b07ceee5031bb452::3,com,08b8ad9c-d7d8-5576-b436-63ae2b5cbe53,63,-0.1214105009607265,-0.2349292839488668,-0.0439730138369599,0.0774374871237666
3813f972b07ceee5031bb452::4,com,296a34f6-7661-5ed0-970b-d6880a360154,63,-0.1449139123118116,-0.2619620142767451,-0.0477133983049714,0.0972005140068401
3813f972b07ceee5031bb452::5,com,a37d38dd-e59d-58be-8ee9-acde64054306,63,-0.0467546818667005,-0.1595792135759663,0.0024952116541911,0.0492498935208917
3813f972b07ceee5031bb452::6,com,b79acaab-f0bc-5894-952a-f80b56535b5e,63,-0.1857934722665452,-0.3267887588773465,-0.1097073263867972,0.0760861458797479
3813f972b07ceee5031bb452::7,com,f32a5669-fd1b-5c87-8679-baa7886003c8,63,-0.1814736800708271,-0.3460009193226833,-0.1518565609311869,0.0296171191396401
39f61d8cb6ee0e63eed2c0c1::1,com,12125f09-b98c-51b0-bead-cc63e7588685,63,0.2483119039531825,0.2775878693948697,0.1290583174742438,-0.1192535864789387
3c7e00141c354983c6fb8742::0,com,d6aa6aca-9181-54a5-a39e-607f5e158284,63,0.0842871217706623,0.1372226362790594,0.1578407555962135,0.0735536338255512
402ffae6336ceeb14052f50e::1,com,54305768-49b9-598c-8b3b-483b2ec86100,63,0.1690079647930537,0.2320688489167127,0.2204714230731559,0.0514634582801022
402ffae6336ceeb14052f50e::2,com,56ff22bc-490d-5566-b950-30783780923c,63,0.1211733938058319,0.1861283051928102,0.174146646972899,0.0529732531670671
402ffae6336ceeb14052f50e::3,com,5bdfbe0c-19fe-576f-aa8a-be8cbe3a3f34,63,0.1889473826564872,0.1938798048200725,0.110961576022466,-0.0779858066340212
402ffae6336ceeb14052f50e::4,com,afa727b9-8228-505c-ab2a-912145b655b8,63,0.2455863328278619,0.2846962358261444,0.2171540381544381,-0.0284322946734237
4f7a1d19e6fadf0e7b619491::0,com,88d66cfd-40d3-587a-bd64-c3d0ed78a036,63,0.2044828400288584,0.279686689174907,0.1397420573036547,-0.0647407827252036
4f90e141b3068b6b2ff3d1a5::1,com,22f8848b-0cdf-545f-a51a-2b31105a5f9e,63,0.4198868166208747,0.4673698333821376,0.391134119035267,-0.0287526975856076
4f90e141b3068b6b2ff3d1a5::2,com,a27ef6b1-ff1d-5d88-a942-d3696cffbb70,63,0.343179854034044,0.4117112441361433,0.2904717437085649,-0.0527081103254791
